date, pm25, pm10, o3, no2, so2, co
2025/1/1, 90, 11, , 11, 1, 
2025/1/2, 29, 10, , 9, 1, 
2025/1/3, 35, 12, , 12, 1, 
2025/1/4, 36, 33, , 10, 1, 
2025/1/5, 89, 26, , 11, 1, 
2025/1/6, 77, 40, , 17, 1, 
2025/1/7, 110, 12, , 18, 1, 
2025/1/8, 37, 27, , 17, 1, 
2025/1/9, 68, 7, , 10, 1, 
2025/1/10, 22, 8, , 6, 1, 
2025/1/11, 27, 6, , 5, 1, 
2025/1/12, 22, 10, , 7, , 
2025/1/13, 36, 39, , 18, 3, 
2025/1/14, 100, 22, , 14, 1, 
2025/1/15, 66, 22, , 15, 1, 
2025/1/16, 67, 19, , 11, 1, 
2025/1/17, 62, 38, , 14, 3, 
2025/1/18, 100, 57, , 16, 2, 
2025/1/19, 151, 75, , 19, 2, 
2025/1/20, 164, 53, , 16, 2, 
2025/1/21, 140, , , , , 
2024/10/1, 44, 23, , 8, , 
2024/10/2, 56, 16, , 10, , 
2024/10/3, 54, 17, , 5, , 
2024/10/4, 54, 7, , 2, , 
2024/10/5, 24, 7, , 1, , 
2024/10/6, 26, 22, , 8, , 
2024/10/7, 51, 20, , 7, , 
2024/10/8, 40, 24, , 12, 1, 
2024/10/9, 54, 15, , 9, 1, 
2024/10/10, 35, 9, , 10, , 
2024/10/11, 25, 13, , 4, , 
2024/10/12, 38, 15, , 8, 1, 
2024/10/13, 45, 10, , 9, , 
2024/10/14, 24, 24, , 14, , 
2024/10/15, 61, 31, , 7, 1, 
2024/10/16, 79, 16, , 8, 1, 
2024/10/17, 47, 20, , 8, 3, 
2024/10/18, 49, 22, , 8, 1, 
2024/10/19, 62, 28, , 10, 1, 
2024/10/20, 78, 40, , 17, , 
2024/10/21, 85, 46, , 15, 1, 
2024/10/22, 105, 29, , 12, , 
2024/10/23, 61, 37, , 9, , 
2024/10/24, 86, 43, , 13, 1, 
2024/10/25, 97, 45, , 9, 2, 
2024/10/26, 110, 38, , 14, 1, 
2024/10/27, 91, 36, , 15, , 
2024/10/28, 77, 30, , 17, 1, 
2024/10/29, 73, 30, , 15, 1, 
2024/10/30, 77, 18, , 12, 1, 
2024/10/31, 55, 15, , 7, 1, 
2024/11/1, 48, 15, , 7, , 
2024/11/2, 45, 26, , 13, 1, 
2024/11/3, 75, 23, , 13, 1, 
2024/11/4, 69, 26, , 10, , 
2024/11/5, 77, 36, , 14, , 
2024/11/6, 89, 58, , 14, 1, 
2024/11/7, 144, 36, , 9, 1, 
2024/11/8, 98, 25, , 7, , 
2024/11/9, 78, 27, , 5, , 
2024/11/10, 84, 43, , 11, 3, 
2024/11/11, 121, 24, , 9, , 
2024/11/12, 74, 20, , 12, 1, 
2024/11/13, 64, 17, , 12, 2, 
2024/11/14, 56, 20, , 13, 1, 
2024/11/15, 61, 30, , 14, 1, 
2024/11/16, 76, 36, , 8, 1, 
2024/11/17, 96, 10, , 13, 1, 
2024/11/18, 35, 18, , 14, 1, 
2024/11/19, 46, 12, , 13, 1, 
2024/11/20, 35, 12, , 13, 1, 
2024/11/21, 37, 20, , 15, 1, 
2024/11/22, 58, 16, , 10, 1, 
2024/11/23, 49, 19, , 16, , 
2024/11/24, 50, 41, , 13, 2, 
2024/11/25, 85, 40, , 12, 1, 
2024/11/26, 101, 33, , 14, 1, 
2024/11/27, 79, 25, , 13, 1, 
2024/11/28, 64, 9, , 8, , 
2024/11/29, 31, 20, , 5, , 
2024/11/30, 63, 26, , 6, , 
2024/12/1, 75, 26, , 10, , 
2024/12/2, 74, 47, , 17, 1, 
2024/12/3, 109, 40, , 14, 1, 
2024/12/4, 99, 46, , 15, 1, 
2024/12/5, 113, 28, , 13, 1, 
2024/12/6, 77, 17, , 9, 1, 
2024/12/7, 57, 29, , 7, 1, 
2024/12/8, 82, 15, , 4, , 
2024/12/9, 46, 8, , 5, , 
2024/12/10, 30, 17, , 12, , 
2024/12/11, 49, 22, , 13, 2, 
2024/12/12, 67, 29, , 13, 1, 
2024/12/13, 78, 31, , 11, 1, 
2024/12/14, 82, 12, , 6, , 
2024/12/15, 45, 5, , 5, 1, 
2024/12/16, 16, 8, , 7, 1, 
2024/12/17, 23, 22, , 17, 1, 
2024/12/18, 47, 52, , 20, 1, 
2024/12/19, 81, 14, , 14, 1, 
2024/12/20, 40, 19, , 12, 1, 
2024/12/21, 51, 9, , 11, 1, 
2024/12/22, 26, 13, , 12, 1, 
2024/12/23, 42, 16, , 6, 1, 
2024/12/24, 50, 13, , 5, , 
2024/12/25, 38, 38, , 7, , 
2024/12/26, 101, 42, , 13, , 
2024/12/27, 109, 39, , 13, 1, 
2024/12/28, 108, 47, , 13, 1, 
2024/12/29, 128, , , , , 
2024/7/1, 39, 11, , 7, , 
2024/7/2, 30, 12, , 8, 1, 
2024/7/3, 36, 10, , 7, , 
2024/7/4, 28, 7, , 10, 1, 
2024/7/5, 20, 15, , 6, 1, 
2024/7/6, 40, 10, , 3, , 
2024/7/7, 27, 17, , 4, , 
2024/7/8, 48, 26, , 5, , 
2024/7/9, 65, 31, , 7, , 
2024/7/10, 69, 27, , 13, , 
2024/7/11, 62, 25, , 5, 1, 
2024/7/12, 61, 13, , 4, , 
2024/7/13, 41, 12, , 3, 1, 
2024/7/14, 40, 18, , 6, 1, 
2024/7/15, 55, 26, , 9, 1, 
2024/7/16, 59, 19, , 7, 1, 
2024/7/17, 49, 12, , 6, 1, 
2024/7/18, 26, 16, , 4, 1, 
2024/7/19, 36, 18, , 5, 1, 
2024/7/20, 45, 19, , 5, 1, 
2024/7/21, 50, 24, , 6, 1, 
2024/7/22, 55, 14, , 6, 1, 
2024/7/23, 39, 16, , 11, 1, 
2024/7/24, 41, 12, , 5, , 
2024/7/25, 32, 16, , 9, 1, 
2024/7/26, 44, 20, , 8, 1, 
2024/7/27, 52, 15, , 7, 1, 
2024/7/28, 41, 9, , 6, 1, 
2024/7/29, 24, 10, , 8, 1, 
2024/7/30, 26, 16, , 12, 1, 
2024/7/31, 40, 23, , 12, , 
2024/8/1, 54, 22, , 9, 1, 
2024/8/2, 59, 11, , 6, , 
2024/8/3, 33, 12, , 6, 1, 
2024/8/4, 42, 11, , 7, 1, 
2024/8/5, 37, 9, , 5, 1, 
2024/8/6, 24, 17, , 8, 1, 
2024/8/7, 42, 21, , 9, , 
2024/8/8, 54, 13, , 8, , 
2024/8/9, 43, 18, , 7, , 
2024/8/10, 52, 15, , 5, 1, 
2024/8/11, 46, 13, , 7, 1, 
2024/8/12, 30, 18, , 5, 1, 
2024/8/13, 41, 16, , 5, 1, 
2024/8/14, 34, 19, , 7, 1, 
2024/8/15, 54, 25, , 8, 1, 
2024/8/16, 71, 22, , 6, , 
2024/8/17, 59, 14, , 5, , 
2024/8/18, 46, 14, , 8, , 
2024/8/19, 40, 13, , 3, , 
2024/8/20, 36, 21, , 10, 1, 
2024/8/21, 56, 14, , 9, 1, 
2024/8/22, 37, 19, , 9, , 
2024/8/23, 46, 21, , 6, 1, 
2024/8/24, 59, 21, , 4, 1, 
2024/8/25, 56, 11, , 2, , 
2024/8/26, 23, 18, , 4, , 
2024/8/27, 38, 24, , 4, 1, 
2024/8/28, 56, 33, , 9, 1, 
2024/8/29, 69, 37, , 9, 1, 
2024/8/30, 72, 30, , 10, , 
2024/8/31, 74, 17, , 2, , 
2024/9/1, 55, 26, , 8, 1, 
2024/9/2, 66, 36, , 6, 1, 
2024/9/3, 74, 43, , 7, 2, 
2024/9/4, 80, 40, , 5, 2, 
2024/9/5, 66, 38, , 5, 2, 
2024/9/6, 66, 29, , 5, 1, 
2024/9/7, 56, 26, , 5, 1, 
2024/9/8, 59, 29, , 9, 2, 
2024/9/9, 55, 13, , 12, 1, 
2024/9/10, 40, 18, , 8, 1, 
2024/9/11, 50, 23, , 9, 1, 
2024/9/12, 61, 13, , 4, , 
2024/9/13, 44, 10, , 2, 1, 
2024/9/14, 32, 5, , 3, 1, 
2024/9/15, 11, 24, , 3, 1, 
2024/9/16, 54, 38, , 4, 1, 
2024/9/17, 81, 37, , 7, , 
2024/9/18, 88, 27, , 5, 1, 
2024/9/19, 64, 33, , 7, 2, 
2024/9/20, 64, 32, , 9, 2, 
2024/9/21, 75, 37, , 8, 1, 
2024/9/22, 98, 26, , 10, , 
2024/9/23, 64, 31, , 11, , 
2024/9/24, 70, 21, , 11, , 
2024/9/25, 58, 15, , 10, , 
2024/9/26, 37, 9, , 12, , 
2024/9/27, 21, 6, , 8, , 
2024/9/28, 15, 6, , 3, , 
2024/9/29, 17, 12, , 6, , 
2024/9/30, 29, 17, , 7, , 
2024/4/1, 104, 16, , 9, 1, 
2024/4/2, 34, 7, , 6, , 
2024/4/3, 15, 11, , 12, , 
2024/4/4, 26, 11, , 10, , 
2024/4/5, 27, 23, , 13, , 
2024/4/6, 47, 27, , 7, , 
2024/4/7, 64, 29, , 11, , 
2024/4/8, 50, 31, , 14, , 
2024/4/9, 48, 31, , 12, , 
2024/4/10, 56, 23, , 9, , 
2024/4/11, 48, 32, , 14, , 
2024/4/12, 66, 25, , 13, , 
2024/4/13, 59, 25, , 7, , 
2024/4/14, 60, 18, , 8, , 
2024/4/15, 46, 13, , 8, , 
2024/4/16, 30, 15, , 10, , 
2024/4/17, 43, 16, , 8, , 
2024/4/18, 49, 13, , 8, , 
2024/4/19, 39, 5, , 5, , 
2024/4/20, 15, 9, , 3, , 
2024/4/21, 34, 12, , 5, , 
2024/4/22, 41, 20, , 3, 1, 
2024/4/23, 61, 26, , 9, 1, 
2024/4/24, 72, 17, , 11, 1, 
2024/4/25, 57, 22, , 11, , 
2024/4/26, 47, 33, , 11, 1, 
2024/4/27, 72, 21, , 8, 1, 
2024/4/28, 57, 23, , 8, 1, 
2024/4/29, 48, 28, , 7, 2, 
2024/4/30, 50, 19, , 5, 1, 
2024/5/1, 34, 16, , 6, 1, 
2024/5/2, 29, 15, , 7, 1, 
2024/5/3, 37, 23, , 8, 1, 
2024/5/4, 53, 21, , 8, 1, 
2024/5/5, 51, 10, , 8, 1, 
2024/5/6, 27, 12, , 5, , 
2024/5/7, 33, 13, , 3, , 
2024/5/8, 27, 18, , 7, , 
2024/5/9, 38, 23, , 12, 1, 
2024/5/10, 50, 19, , 12, 1, 
2024/5/11, 53, 9, , 4, 1, 
2024/5/12, 20, 15, , 6, 1, 
2024/5/13, 29, 17, , 6, 2, 
2024/5/14, 32, 19, , 5, 2, 
2024/5/15, 32, 20, , 5, 2, 
2024/5/16, 33, 22, , 5, 2, 
2024/5/17, 37, 14, , 6, 2, 
2024/5/18, 38, 13, , 8, 2, 
2024/5/19, 40, 14, , 10, 2, 
2024/5/20, 38, 21, , 6, 3, 
2024/5/21, 48, 21, , 11, 3, 
2024/5/22, 50, 13, , 8, 2, 
2024/5/23, 38, 20, , 6, 1, 
2024/5/24, 53, 15, , 6, 1, 
2024/5/25, 36, 15, , 6, 1, 
2024/5/26, 42, 20, , 6, 2, 
2024/5/27, 45, 25, , 7, 2, 
2024/5/28, 47, 22, , 8, 2, 
2024/5/29, 58, 20, , 4, 3, 
2024/5/30, 53, 19, , 5, 3, 
2024/5/31, 52, 11, , 6, 2, 
2024/6/1, 33, 8, , 4, 1, 
2024/6/2, 24, 18, , 6, 4, 
2024/6/3, 54, 11, , 5, 2, 
2024/6/4, 37, 21, , 9, 3, 
2024/6/5, 60, 15, , 10, 2, 
2024/6/6, 46, 12, , 9, 3, 
2024/6/7, 34, 14, , 3, 2, 
2024/6/8, 47, 16, , 6, 3, 
2024/6/9, 47, 20, , 8, 3, 
2024/6/10, 56, 23, , 8, 3, 
2024/6/11, 59, 13, , 10, 1, 
2024/6/12, 26, 12, , 7, , 
2024/6/13, 37, 14, , 7, , 
2024/6/14, 42, 14, , 5, , 
2024/6/15, 43, 17, , 7, 1, 
2024/6/16, 53, 12, , 8, 3, 
2024/6/17, 36, 17, , 11, 1, 
2024/6/18, 45, 20, , 9, 1, 
2024/6/19, 54, 9, , 3, , 
2024/6/20, 22, 21, , 6, , 
2024/6/21, 49, 17, , 8, 2, 
2024/6/22, 42, 10, , 5, 15, 
2024/6/23, 31, 11, , 4, 1, 
2024/6/24, 31, 13, , 4, , 
2024/6/25, 35, 19, , 5, 1, 
2024/6/26, 49, 23, , 7, 1, 
2024/6/27, 50, 20, , 9, , 
2024/6/28, 46, 21, , 5, , 
2024/6/29, 59, 22, , 5, , 
2024/6/30, 59, 14, , 7, , 
2024/1/7, 51, 28, , 8, , 
2024/1/8, 88, 58, , 15, 2, 
2024/1/9, 154, 96, , 34, 1, 
2024/1/10, 197, 61, , 22, 8, 
2024/1/11, 146, 21, , 13, 2, 
2024/1/12, 68, 16, , 7, 2, 
2024/1/13, 60, 13, , 7, 1, 
2024/1/14, 52, 10, , 7, 1, 
2024/1/15, 39, 12, , 13, 1, 
2024/1/16, 44, 36, , 19, 2, 
2024/1/17, 103, 30, , 19, 1, 
2024/1/18, 86, 22, , 14, 1, 
2024/1/19, 72, 17, , 7, 2, 
2024/1/20, 59, 26, , 11, 2, 
2024/1/21, 80, 61, , 18, , 
2024/1/22, 158, 16, , 13, , 
2024/1/23, 57, 8, , 14, , 
2024/1/24, 30, 8, , 7, , 
2024/1/25, 28, 18, , 17, , 
2024/1/26, 49, 8, , 6, , 
2024/1/27, 31, 21, , 12, , 
2024/1/28, 69, 27, , 14, , 
2024/1/29, 78, 59, , 21, , 
2024/1/30, 153, 47, , 20, 4, 
2024/1/31, 124, 39, , 15, 1, 
2024/2/1, 108, 19, , 12, 1, 
2024/2/2, 52, 10, , 5, , 
2024/2/3, 39, 6, , 4, , 
2024/2/4, 22, 6, , 6, , 
2024/2/5, 20, 14, , 6, , 
2024/2/6, 35, 7, , 6, 1, 
2024/2/7, 19, 12, , 9, , 
2024/2/8, 44, 24, , 9, 1, 
2024/2/9, 74, 28, , 11, 1, 
2024/2/10, 83, 22, , 11, , 
2024/2/11, 64, 13, , 12, 1, 
2024/2/12, 37, 21, , 13, 1, 
2024/2/13, 57, 30, , 16, 1, 
2024/2/14, 68, 47, , 15, 1, 
2024/2/15, 99, 49, , 11, 1, 
2024/2/16, 110, 39, , 11, , 
2024/2/17, 106, 11, , 3, , 
2024/2/18, 40, 32, , 11, 1, 
2024/2/19, 78, 10, , 10, 1, 
2024/2/20, 38, 14, , 13, 1, 
2024/2/21, 45, 24, , 11, , 
2024/2/22, 55, 11, , 15, , 
2024/2/23, 33, 17, , 10, , 
2024/2/24, 42, 35, , 12, , 
2024/2/25, 95, 36, , 12, 1, 
2024/2/26, 79, 65, , 14, 1, 
2024/2/27, 115, 62, , 19, 1, 
2024/2/28, 145, 37, , 5, , 
2024/2/29, 101, 58, , 8, 1, 
2024/3/1, 150, 50, , 9, 1, 
2024/3/2, 130, 38, , 5, , 
2024/3/3, 105, 49, , 9, 1, 
2024/3/4, 123, 26, , 6, , 
2024/3/5, 77, 26, , 9, , 
2024/3/6, 78, 29, , 3, , 
2024/3/7, 81, 34, , 9, , 
2024/3/8, 92, 39, , 7, 1, 
2024/3/9, 106, 25, , 5, 1, 
2024/3/10, 72, 23, , 5, 1, 
2024/3/11, 68, 27, , 6, , 
2024/3/12, 75, 18, , 9, , 
2024/3/13, 55, 34, , 8, , 
2024/3/14, 88, 34, , 8, 1, 
2024/3/15, 88, 32, , 11, , 
2024/3/16, 78, 10, , 3, , 
2024/3/17, 35, 12, , 6, , 
2024/3/18, 34, 23, , 6, , 
2024/3/19, 54, 48, , 12, 1, 
2024/3/20, 107, 59, , 14, 3, 
2024/3/21, 133, 41, , 17, 2, 
2024/3/22, 101, 27, , 10, 1, 
2024/3/23, 68, 10, , 8, 1, 
2024/3/24, 34, 10, , 14, , 
2024/3/25, 33, 20, , 10, 1, 
2024/3/26, 57, 22, , 9, 1, 
2024/3/27, 40, 30, , 12, 1, 
2024/3/28, 45, 8, , 8, , 
2024/3/29, 19, 57, , 7, 1, 
2024/3/30, 79, 63, , 5, 1, 
2024/3/31, 77, 83, , 7, , 
2023/10/1, 61, 19, , 9, , 
2023/10/2, 50, 28, , 9, , 
2023/10/3, 64, 12, , 10, , 
2023/10/4, 32, 19, , 11, 1, 
2023/10/5, 52, 17, , 11, 1, 
2023/10/6, 53, 15, , 5, 1, 
2023/10/7, 41, 6, , 4, , 
2023/10/8, 20, 13, , 9, , 
2023/10/9, 44, 22, , 6, 1, 
2023/10/10, 65, 32, , 10, 1, 
2023/10/11, 72, 28, , 10, , 
2023/10/12, 65, 25, , 10, 1, 
2023/10/13, 64, 25, , 6, , 
2023/10/14, 63, 10, , 6, 1, 
2023/10/15, 33, 13, , 9, 1, 
2023/10/16, 41, 27, , 10, 1, 
2023/10/17, 76, 39, , 10, 1, 
2023/10/18, 102, 49, , 10, 2, 
2023/10/19, 126, 35, , 9, 2, 
2023/10/20, 87, 45, , 10, 1, 
2023/10/21, 87, 18, , 6, 1, 
2023/10/22, 57, 29, , 9, 1, 
2023/10/23, 63, 46, , 7, 2, 
2023/10/24, 109, 25, , 8, 1, 
2023/10/25, 69, 33, , 9, 1, 
2023/10/26, 74, 20, , 8, 1, 
2023/10/27, 55, 11, , 8, 1, 
2023/10/28, 36, 17, , 8, 1, 
2023/10/29, 45, 33, , 12, 1, 
2023/10/30, 69, 17, , 10, 1, 
2023/10/31, 45, 15, , 5, 1, 
2023/11/1, 43, 19, , 7, 1, 
2023/11/2, 51, 12, , 6, 1, 
2023/11/3, 33, 13, , 6, 1, 
2023/11/4, 33, 19, , 8, 1, 
2023/11/5, 63, 10, , 7, 1, 
2023/11/6, 23, 39, , 11, 1, 
2023/11/7, 77, 30, , 13, 1, 
2023/11/8, 89, 22, , 12, 1, 
2023/11/9, 55, 34, , 12, 2, 
2023/11/10, 76, 27, , 7, 1, 
2023/11/11, 85, 24, , 7, 1, 
2023/11/12, 79, 29, , 12, 1, 
2023/11/13, 77, 18, , 9, 1, 
2023/11/14, 48, 9, , 8, 1, 
2023/11/15, 23, 22, , 9, 1, 
2023/11/16, 54, 21, , 6, 1, 
2023/11/17, 57, 13, , 3, 1, 
2023/11/18, 42, 23, , 5, 1, 
2023/11/19, 65, 14, , 11, 1, 
2023/11/20, 42, 16, , 10, 1, 
2023/11/21, 46, 24, , 3, , 
2023/11/22, 64, 23, , 8, 2, 
2023/11/23, 61, 10, , 7, 1, 
2023/11/24, 23, 14, , 6, 1, 
2023/11/25, 42, 15, , 3, 1, 
2023/11/26, 43, 32, , 11, 2, 
2023/11/27, 74, 39, , 6, 2, 
2023/11/28, 98, 43, , 12, 2, 
2023/11/29, 105, 51, , 16, 1, 
2023/11/30, 121, 69, , 11, 2, 
2023/12/1, 161, 28, , 5, 1, 
2023/12/2, 78, 27, , 8, 2, 
2023/12/3, 74, 38, , 13, 1, 
2023/12/4, 96, 59, , 17, 1, 
2023/12/5, 142, 85, , 14, 1, 
2023/12/6, 175, 83, , 17, 4, 
2023/12/7, 173, 66, , 13, 3, 
2023/12/8, 142, 69, , 14, 1, 
2023/12/9, 157, 48, , 15, 1, 
2023/12/10, 117, 22, , 20, 1, 
2023/12/11, 56, 18, , 14, 1, 
2023/12/12, 45, 34, , 10, 1, 
2023/12/13, 83, 37, , 10, , 
2023/12/14, 95, 31, , 12, 1, 
2023/12/15, 82, 29, , 9, 1, 
2023/12/16, 78, 23, , 7, 1, 
2023/12/17, 66, 23, , 12, 1, 
2023/12/18, 54, 39, , 21, 1, 
2023/12/19, 71, 20, , 13, 1, 
2023/12/20, 51, 5, , 8, 1, 
2023/12/21, 10, 8, , 7, 1, 
2023/12/22, 19, 9, , 5, , 
2023/12/23, 24, 10, , 7, , 
2023/12/24, 30, 4, , 2, , 
2023/12/25, 12, 6, , 4, , 
2023/12/26, 15, 21, , 12, , 
2023/12/27, 35, 56, , 20, , 
2023/12/28, 122, 55, , 21, 1, 
2023/12/29, 113, , , , , 
2023/7/1, 59, 22, , 5, 1, 
2023/7/2, 53, 18, , 8, 1, 
2023/7/3, 46, 20, , 9, 1, 
2023/7/4, 46, 16, , 7, 1, 
2023/7/5, 40, 18, , 8, 1, 
2023/7/6, 44, 22, , 7, 1, 
2023/7/7, 52, 18, , 8, 1, 
2023/7/8, 41, 18, , 7, 1, 
2023/7/9, 44, 29, , 8, 2, 
2023/7/10, 61, 16, , 6, 1, 
2023/7/11, 38, 23, , 11, 1, 
2023/7/12, 53, 17, , 8, 1, 
2023/7/13, 44, 23, , 8, 1, 
2023/7/14, 53, 23, , 7, 1, 
2023/7/15, 50, 26, , 6, 1, 
2023/7/16, 58, 18, , 7, 1, 
2023/7/17, 45, 15, , 6, 1, 
2023/7/18, 37, 16, , 9, 1, 
2023/7/19, 40, 15, , 8, 1, 
2023/7/20, 39, 17, , 8, 1, 
2023/7/21, 43, 20, , 6, 1, 
2023/7/22, 51, 18, , 7, 1, 
2023/7/23, 44, 17, , 9, 1, 
2023/7/24, 44, 15, , 10, 1, 
2023/7/25, 42, 18, , 7, 1, 
2023/7/26, 46, 15, , 7, 1, 
2023/7/27, 39, 10, , 9, 1, 
2023/7/28, 26, 11, , 5, 1, 
2023/7/29, 30, 8, , 5, 1, 
2023/7/30, 23, 12, , 7, 2, 
2023/7/31, 32, 15, , 10, 1, 
2023/8/1, 38, 11, , 7, 2, 
2023/8/2, 28, 11, , 12, 1, 
2023/8/3, 29, 19, , 8, 2, 
2023/8/4, 37, 21, , 3, 1, 
2023/8/5, 49, 19, , 4, 1, 
2023/8/6, 40, 8, , 4, 2, 
2023/8/7, 20, 9, , 5, 2, 
2023/8/8, 24, 10, , 7, 1, 
2023/8/9, 28, 16, , 6, 1, 
2023/8/10, 46, 22, , 9, 1, 
2023/8/11, 59, 29, , 8, 2, 
2023/8/12, 79, 24, , 6, 1, 
2023/8/13, 68, 26, , 7, 1, 
2023/8/14, 67, 29, , 4, 2, 
2023/8/15, 77, 33, , 6, 2, 
2023/8/16, 76, 31, , 9, 1, 
2023/8/17, 71, 30, , 9, 2, 
2023/8/18, 69, 29, , 6, 1, 
2023/8/19, 82, 28, , 6, 1, 
2023/8/20, 80, 36, , 8, 2, 
2023/8/21, 90, 30, , 6, 2, 
2023/8/22, 71, 31, , 6, 2, 
2023/8/23, 80, 30, , 9, 2, 
2023/8/24, 70, 48, , 11, 2, 
2023/8/25, 92, 22, , 8, 1, 
2023/8/26, 61, 18, , 4, 2, 
2023/8/27, 55, 19, , 4, 2, 
2023/8/28, 50, 22, , 7, 2, 
2023/8/29, 61, 15, , 7, 2, 
2023/8/30, 50, 15, , 7, 2, 
2023/8/31, 47, 15, , 8, 2, 
2023/9/1, 45, 14, , 5, 2, 
2023/9/2, 45, 19, , 4, 1, 
2023/9/3, 59, 19, , 6, 1, 
2023/9/4, 56, 28, , 6, 2, 
2023/9/5, 63, 32, , 6, 2, 
2023/9/6, 72, 36, , 6, 3, 
2023/9/7, 86, 39, , 7, 3, 
2023/9/8, 95, 37, , 5, 2, 
2023/9/9, 102, 38, , 5, 2, 
2023/9/10, 107, 37, , 9, 2, 
2023/9/11, 86, 47, , 10, 2, 
2023/9/12, 113, 49, , 11, 2, 
2023/9/13, 113, 16, , 6, 2, 
2023/9/14, 47, 16, , 3, 2, 
2023/9/15, 44, 30, , 4, 3, 
2023/9/16, 81, 20, , 4, 2, 
2023/9/17, 61, 26, , 6, 1, 
2023/9/18, 67, 22, , 10, 2, 
2023/9/19, 66, 22, , 6, 2, 
2023/9/20, 47, 24, , 5, 2, 
2023/9/21, 50, 26, , 8, 2, 
2023/9/22, 59, 16, , 5, 2, 
2023/9/23, 46, 11, , 3, 1, 
2023/9/24, 40, 23, , 3, 1, 
2023/9/25, 62, 33, , 5, 1, 
2023/9/26, 79, 39, , 10, 1, 
2023/9/27, 93, 41, , 9, , 
2023/9/28, 90, 42, , 9, , 
2023/9/29, 93, 33, , 9, , 
2023/9/30, 92, 21, , 8, , 
2023/4/1, 25, 10, , , 1, 
2023/4/2, 37, 10, , 5, , 
2023/4/3, 23, 14, , 4, , 
2023/4/4, 38, 21, , 8, 1, 
2023/4/5, 57, 23, , 11, , 
2023/4/6, 67, 25, , 13, 1, 
2023/4/7, 79, 29, , 6, 1, 
2023/4/8, 86, 36, , 8, 1, 
2023/4/9, 101, 38, , 9, 1, 
2023/4/10, 103, 16, , 10, 1, 
2023/4/11, 48, 15, , 9, 1, 
2023/4/12, 45, 34, , 12, 2, 
2023/4/13, 76, 27, , 9, 3, 
2023/4/14, 65, 10, , 8, 1, 
2023/4/15, 26, 21, , 9, 1, 
2023/4/16, 62, 20, , 6, , 
2023/4/17, 57, 16, , 4, , 
2023/4/18, 44, 20, , 5, , 
2023/4/19, 56, 30, , 8, , 
2023/4/20, 65, 37, , 12, 1, 
2023/4/21, 62, 32, , 10, 1, 
2023/4/22, 71, 32, , 12, 1, 
2023/4/23, 76, 27, , 12, 1, 
2023/4/24, 57, 12, , 9, 1, 
2023/4/25, 34, 12, , 7, 1, 
2023/4/26, 24, 25, , 13, 2, 
2023/4/27, 56, 30, , 9, 1, 
2023/4/28, 65, 27, , 8, 1, 
2023/4/29, 65, 14, , 4, , 
2023/4/30, 41, 17, , 5, 1, 
2023/5/1, 44, 16, , 9, 1, 
2023/5/2, 42, 18, , 5, , 
2023/5/3, 59, 19, , 7, 1, 
2023/5/4, 47, 28, , 8, 1, 
2023/5/5, 47, 23, , 7, 1, 
2023/5/6, 57, 11, , 2, , 
2023/5/7, 36, 13, , 4, 1, 
2023/5/8, 31, 23, , 6, 1, 
2023/5/9, 48, 23, , 6, 3, 
2023/5/10, 43, 27, , 7, 5, 
2023/5/11, 44, 27, , 6, 3, 
2023/5/12, 40, 20, , 6, 2, 
2023/5/13, 41, 14, , 5, 1, 
2023/5/14, 40, 12, , 9, 1, 
2023/5/15, 28, 15, , 8, 1, 
2023/5/16, 37, 8, , 7, , 
2023/5/17, 26, 12, , 5, , 
2023/5/18, 30, 16, , 3, 1, 
2023/5/19, 44, 29, , 4, 3, 
2023/5/20, 70, 22, , 3, 3, 
2023/5/21, 48, 21, , 5, 4, 
2023/5/22, 38, 30, , 9, 4, 
2023/5/23, 56, 23, , 9, 2, 
2023/5/24, 63, 30, , 9, 2, 
2023/5/25, 75, 31, , 8, 2, 
2023/5/26, 71, 16, , 4, 2, 
2023/5/27, 29, 16, , 5, 2, 
2023/5/28, 24, 21, , 7, 2, 
2023/5/29, 28, 19, , 8, 1, 
2023/5/30, 37, 20, , 7, 2, 
2023/5/31, 26, 22, , 12, 2, 
2023/6/1, 39, 23, , 9, 1, 
2023/6/2, 40, 13, , 3, 2, 
2023/6/3, 21, 15, , 5, 3, 
2023/6/4, 25, 20, , 6, 2, 
2023/6/5, 28, 27, , 7, 2, 
2023/6/6, 45, 18, , 5, 1, 
2023/6/7, 43, 19, , 3, 1, 
2023/6/8, 56, 20, , 4, 1, 
2023/6/9, 56, 18, , 3, , 
2023/6/10, 49, 17, , 2, 1, 
2023/6/11, 44, 20, , 3, 1, 
2023/6/12, 28, 13, , 4, 1, 
2023/6/13, 24, 11, , 5, , 
2023/6/14, 32, 21, , 6, 2, 
2023/6/15, 55, 27, , 7, 1, 
2023/6/16, 67, 27, , 7, 1, 
2023/6/17, 70, 19, , 8, 2, 
2023/6/18, 57, 25, , 10, 2, 
2023/6/19, 59, 27, , 9, 1, 
2023/6/20, 62, 37, , 11, 2, 
2023/6/21, 70, 22, , 7, 1, 
2023/6/22, 52, 33, , 12, 2, 
2023/6/23, 61, 15, , 7, 1, 
2023/6/24, 40, 17, , 4, 1, 
2023/6/25, 46, 16, , 8, 1, 
2023/6/26, 41, 23, , 8, 1, 
2023/6/27, 54, , , 6, 1, 
2023/6/30, 32, 22, , 4, 1, 
2023/1/2, 133, 26, , 16, 3, 
2023/1/3, 70, 39, , 15, 3, 
