date, pm25, pm10, o3, no2, so2, co
2021/8/27, 42, 14, 22, 6, 1, 1
2021/8/28, 41, 14, 21, 3, 1, 1
2021/8/29, 45, 12, 13, 8, 1, 1
2021/8/30, 39, 8, 16, 9, 1, 1
2021/8/31, 25, 11, 18, 7, 1, 1
2021/9/1, 32, 19, 18, 10, 1, 1
2021/9/2, 41, 23, 30, 11, 1, 2
2021/9/3, 54, 24, 30, 5, 1, 1
2021/9/4, 69, 11, 29, 6, 2, 
2021/9/5, 33, 14, 29, 7, 2, 1
2021/9/6, 41, 27, 25, 12, 1, 2
2021/9/7, 64, 27, 38, 9, 1, 2
2021/9/8, 71, 33, 39, 9, , 3
2021/9/9, 70, 33, 38, 11, , 3
2021/9/10, 71, 29, 38, 9, , 3
2021/9/11, 76, 25, 37, 8, 1, 3
2021/9/12, 70, 29, 22, 10, 1, 3
2021/9/13, 66, 29, 30, 8, 2, 3
2021/9/14, 68, 32, 31, 8, 2, 2
2021/9/15, 90, 40, 19, 13, 1, 4
2021/9/16, 89, 14, 14, 11, 1, 2
2021/9/17, 43, 10, 15, 5, 1, 2
2021/9/18, 29, 14, 14, 4, 1, 1
2021/9/19, 43, 15, 16, 5, 1, 1
2021/9/20, 35, 18, 18, 10, 1, 2
2021/9/21, 48, 15, 16, 8, , 2
2021/9/22, 41, 22, 28, 9, 1, 2
2021/9/23, 58, 19, 23, 9, 1, 2
2021/9/24, 35, 19, 18, 8, 1, 3
2021/9/25, 57, 21, 30, 4, 1, 3
2021/9/26, 76, 24, 25, 6, 2, 2
2021/9/27, 70, 20, 15, 5, 1, 2
2021/9/28, 53, 17, 8, 5, 2, 2
2021/9/29, 68, , , , , 
2021/4/1, 92, 20, 30, 6, 2, 1
2021/4/2, 53, 22, 28, 6, 2, 2
2021/4/3, 71, 15, 32, 5, 1, 1
2021/4/4, 44, 14, 38, 4, 2, 1
2021/4/5, 43, 20, 32, 8, 2, 1
2021/4/6, 51, 24, 27, 10, 3, 2
2021/4/7, 63, 16, 26, 10, 2, 1
2021/4/8, 48, 20, 36, 13, 1, 2
2021/4/9, 52, 29, 45, 15, 1, 2
2021/4/10, 61, 21, 40, 9, 1, 2
2021/4/11, 67, 24, 33, 9, 2, 1
2021/4/12, 70, 12, 30, 5, 1, 1
2021/4/13, 38, 14, 29, 6, 1, 1
2021/4/14, 47, 14, 24, 10, 1, 1
2021/4/15, 47, 16, 19, 10, 2, 1
2021/4/16, 58, 24, 20, 11, 2, 2
2021/4/17, 72, 28, 28, 9, 2, 2
2021/4/18, 83, 38, 16, 20, 2, 4
2021/4/19, 114, 29, 36, 15, 2, 2
2021/4/20, 74, 33, 38, 14, 5, 2
2021/4/21, 90, 26, 27, 11, 2, 1
2021/4/22, 66, 24, 28, 10, 2, 1
2021/4/23, 59, 27, 37, 9, 3, 1
2021/4/24, 65, 17, 36, 4, 1, 1
2021/4/25, 54, 28, 33, 9, 2, 1
2021/4/26, 61, 24, 41, 6, 4, 1
2021/4/27, 75, 26, 48, 10, 7, 2
2021/4/28, 82, 33, 35, 16, 2, 2
2021/4/29, 74, 23, 44, 14, 2, 1
2021/4/30, 59, 25, 27, 4, 2, 1
2021/5/1, 87, 16, 35, 3, 2, 
2021/5/2, 56, 12, 39, 6, 1, 
2021/5/3, 37, 18, 43, 11, 1, 1
2021/5/4, 49, 13, 38, 12, 2, 
2021/5/5, 34, 11, 31, 8, 2, 
2021/5/6, 25, 11, 30, 8, 2, 
2021/5/7, 28, 15, 36, 7, 2, 
2021/5/8, 52, 18, 42, 8, 1, 1
2021/5/9, 55, 21, 40, 11, 2, 
2021/5/10, 35, 23, 52, 7, 3, 
2021/5/11, 55, 24, 50, 7, 5, 
2021/5/12, 58, 23, 31, 9, 3, 
2021/5/13, 57, 17, 21, 8, 2, 
2021/5/14, 60, 11, 39, 5, 2, 
2021/5/15, 40, 10, 27, 6, 2, 
2021/5/16, 38, 12, 24, 9, 2, 1
2021/5/17, 40, 10, 22, 10, 2, 1
2021/5/18, 39, 16, 31, 9, 2, 1
2021/5/19, 49, 13, 39, 6, 1, 1
2021/5/20, 29, 16, 38, 9, 1, 1
2021/5/21, 33, 10, 29, 7, 1, 1
2021/5/22, 25, 8, 33, 6, , 1
2021/5/23, 20, 13, 35, 5, , 1
2021/5/24, 31, 13, 21, 11, 1, 1
2021/5/25, 36, 15, 35, 9, , 1
2021/5/26, 24, 12, 34, 9, 1, 1
2021/5/27, 23, 13, 32, 8, 2, 1
2021/5/28, 29, 11, 26, 7, , 1
2021/5/29, 32, 10, 33, 3, , 
2021/5/30, 34, 14, 34, 5, , 
2021/5/31, 34, 16, 40, 9, , 1
2021/6/1, 39, 17, 40, 7, , 
2021/6/2, 48, 16, 45, 7, , 1
2021/6/3, 47, 19, 51, 6, , 
2021/6/4, 49, 14, 43, 7, , 1
2021/6/5, 54, 16, 47, 6, , 
2021/6/6, 50, 19, 46, 9, , 1
2021/6/7, 44, 27, 48, 7, , 1
2021/6/8, 50, 25, 40, 7, , 1
2021/6/9, 51, , 40, 6, , 1
2021/6/10, 32, 16, 33, 12, 1, 1
2021/6/11, 52, 21, 44, 7, 1, 1
2021/6/12, 52, 16, 28, 2, , 
2021/6/13, 26, 26, 33, 5, , 
2021/6/14, 23, 36, 52, 9, 1, 1
2021/6/15, 42, 28, 56, 9, 1, 1
2021/6/16, 55, 30, 57, 7, 2, 1
2021/6/17, 71, 26, 53, 7, 3, 1
2021/6/18, 62, 22, 46, 6, 3, 1
2021/6/19, 57, 16, 43, 4, 2, 
2021/6/20, 45, 30, 50, 5, 2, 
2021/6/21, 53, 31, 56, 8, 2, 1
2021/6/22, 59, 35, 36, 5, , 
2021/6/23, 76, 24, 54, 5, 1, 1
2021/6/24, 74, 17, 26, 6, , 
2021/6/25, 40, 19, 30, 5, , 
2021/6/26, 48, 21, 46, 5, 1, 1
2021/6/27, 54, 25, 58, 7, 1, 
2021/6/28, 55, 25, 49, 6, 3, 
2021/6/29, 60, 20, 46, 7, 2, 
2021/6/30, 33, 21, 30, 10, 2, 
2021/1/4, 145, , 3, 8, 2, 6
2021/1/5, 62, , 3, 9, 2, 7
2021/1/6, 95, 21, 11, 11, 3, 8
2021/1/7, 102, 33, 9, 15, 2, 6
2021/1/8, 73, 30, 8, 10, 4, 6
2021/1/9, 92, 42, 8, 10, 4, 7
2021/1/10, 115, 61, 9, 15, 2, 10
2021/1/11, 150, 50, 16, 15, 3, 10
2021/1/12, 114, 17, 18, 12, 4, 5
2021/1/13, 59, 20, 17, 13, 3, 5
2021/1/14, 68, 21, 18, 11, 4, 5
2021/1/15, 71, 21, 21, 8, 4, 5
2021/1/16, 65, 31, 22, 4, 3, 5
2021/1/17, 91, 62, 14, 20, 9, 8
2021/1/18, 154, 41, 25, 24, 5, 10
2021/1/19, 118, 24, 16, 21, 3, 8
2021/1/20, 63, 51, 2, 27, 4, 27
2021/1/21, 149, 28, 14, 21, 3, 12
2021/1/22, 77, 22, 16, 16, 1, 4
2021/1/23, 70, 24, 12, 10, 1, 2
2021/1/24, 74, 21, 16, 13, 1, 2
2021/1/25, 66, 27, 17, 12, 1, 2
2021/1/26, 82, 29, 17, 13, 2, 2
2021/1/27, 83, 39, 17, 16, 1, 4
2021/1/28, 104, 25, 16, 11, 2, 2
2021/1/29, 75, 38, 16, 9, 1, 3
2021/1/30, 105, 28, 19, 10, , 2
2021/1/31, 81, 55, 15, 12, 1, 5
2021/2/1, 150, 65, 4, 24, 1, 7
2021/2/2, 164, 41, 13, 20, 1, 6
2021/2/3, 95, 16, 22, 8, 1, 2
2021/2/4, 47, 27, 19, 5, 1, 2
2021/2/5, 83, 22, 25, 3, 1, 2
2021/2/6, 70, 24, 22, 3, 1, 2
2021/2/7, 73, 30, 18, 6, 2, 2
2021/2/8, 82, 67, 9, 16, 5, 5
2021/2/9, 162, 64, 16, 11, 4, 4
2021/2/10, 160, 39, 23, 7, 3, 3
2021/2/11, 103, 28, 21, 11, 2, 2
2021/2/12, 77, 45, 20, 13, 5, 3
2021/2/13, 127, 29, 28, 6, 2, 2
2021/2/14, 85, 54, 23, 20, 4, 4
2021/2/15, 123, 74, 6, 28, 3, 8
2021/2/16, 165, 41, 17, 19, 2, 4
2021/2/17, 127, 38, 17, 12, 1, 3
2021/2/18, 116, 56, 15, 21, 2, 6
2021/2/19, 157, 59, 26, 15, 1, 6
2021/2/20, 148, 58, 22, 13, , 7
2021/2/21, 137, 56, 16, 17, 1, 7
2021/2/22, 145, 56, 15, 19, 1, 7
2021/2/23, 142, 74, 14, 22, 3, 8
2021/2/24, 149, 80, 12, 20, 2, 9
2021/2/25, 162, 59, 25, 14, 3, 5
2021/2/26, 115, 23, 22, 8, 1, 3
2021/2/27, 66, 23, 24, 6, 1, 3
2021/2/28, 75, 30, 16, 11, 1, 3
2021/3/1, 72, 50, 19, 20, 3, 6
2021/3/2, 119, 61, 22, 21, 3, 8
2021/3/3, 120, 52, 18, 13, 4, 4
2021/3/4, 136, 24, 21, 8, 1, 3
2021/3/5, 65, 34, 24, 12, 3, 4
2021/3/6, 94, 29, 32, 9, 2, 4
2021/3/7, 77, 31, 24, 12, 4, 3
2021/3/8, 85, 42, 28, 13, 3, 4
2021/3/9, 109, 43, 34, 17, 2, 4
2021/3/10, 115, 45, 29, 13, 2, 4
2021/3/11, 106, 19, 26, 14, 2, 2
2021/3/12, 42, 19, 32, 9, 2, 2
2021/3/13, 39, 9, 33, 6, 3, 1
2021/3/14, 36, 36, 24, 13, 2, 3
2021/3/15, 87, 41, 19, 15, 3, 6
2021/3/16, 117, 22, 27, 4, 1, 1
2021/3/17, 69, 19, 28, 7, 1, 1
2021/3/18, 63, 36, 24, 16, 2, 3
2021/3/19, 105, 19, 23, 5, 2, 2
2021/3/20, 56, 27, 27, 7, 4, 2
2021/3/21, 77, 19, 33, 8, 2, 1
2021/3/22, 46, 40, 24, 11, 4, 2
2021/3/23, 98, 28, 23, 8, 2, 1
2021/3/24, 80, 56, 30, 17, 3, 3
2021/3/25, 130, 68, 38, 13, 3, 5
2021/3/26, 145, 39, 41, 9, 2, 3
2021/3/27, 95, 22, 33, 8, 1, 1
2021/3/28, 55, 34, 28, 15, 1, 3
2021/3/29, 91, 42, 13, 18, 2, 4
2021/3/30, 95, 51, 33, 15, 3, 5
2021/3/31, 112, 40, 48, 12, 2, 3
2020/10/4, 13, 12, 28, 14, 2, 3
2020/10/5, 29, 11, 19, 10, 2, 3
2020/10/6, 36, 18, 22, 11, 2, 4
2020/10/7, 53, 22, 13, 11, 1, 5
2020/10/8, 69, 24, 9, 11, , 5
2020/10/9, 60, 25, 14, 9, , 6
2020/10/10, 70, 21, 14, 6, , 5
2020/10/11, 50, 14, 14, 3, , 3
2020/10/12, 35, 8, 14, 7, 1, 3
2020/10/13, 26, 6, 14, 8, 2, 3
2020/10/14, 17, 6, 16, 8, 3, 3
2020/10/15, 55, 11, 11, 9, 2, 4
2020/10/16, 65, 15, 5, 5, 1, 4
2020/10/17, 31, 7, 10, 5, 2, 3
2020/10/18, 46, 11, 18, 4, 2, 3
2020/10/19, 52, 17, 14, 10, 1, 3
2020/10/20, 69, 30, 21, 10, 1, 5
2020/10/21, 74, 35, 10, 11, 2, 6
2020/10/22, 111, 39, 11, 17, 2, 8
2020/10/23, 120, 47, 6, 14, 2, 8
2020/10/24, 109, 38, 11, 9, 1, 7
2020/10/25, 109, 27, 6, 6, 2, 7
2020/10/26, 75, 21, 20, 9, 2, 6
2020/10/27, 68, 28, 21, 13, 2, 5
2020/10/28, 100, 42, 7, 11, 2, 6
2020/10/29, 64, 22, 15, 10, 1, 5
2020/10/30, 53, 15, 15, 12, 1, 4
2020/10/31, 55, 17, 22, 6, , 4
2020/11/1, 98, 29, 6, 8, , 6
2020/11/2, 89, 28, 1, 10, 1, 8
2020/11/3, 69, 21, 6, 9, , 6
2020/11/4, 55, 16, 14, 8, , 4
2020/11/5, 69, 25, 11, 11, , 4
2020/11/6, 100, 37, 13, 14, 1, 5
2020/11/7, 106, 32, 14, 9, 1, 5
2020/11/8, 103, 31, 12, 10, 1, 7
2020/11/9, 125, 46, 15, 7, 1, 7
2020/11/10, 71, 26, 12, 7, 1, 4
2020/11/11, 76, 23, 9, 6, 1, 5
2020/11/12, 82, 31, 8, 11, 1, 5
2020/11/13, 79, 28, 10, 15, 2, 6
2020/11/14, 100, 31, 6, 12, 3, 6
2020/11/15, 120, 43, 9, 10, 3, 9
2020/11/16, 76, 23, 5, 12, 3, 6
2020/11/17, 89, 31, 8, 16, 3, 5
2020/11/18, 99, 38, 10, 16, 2, 5
2020/11/19, 92, 34, 17, 10, 2, 5
2020/11/20, 55, 21, 18, 11, 1, 2
2020/11/21, 111, 40, 17, 15, 2, 4
2020/11/22, 90, 28, 21, 10, 4, 4
2020/11/23, 82, 27, 11, 13, 4, 3
2020/11/24, 81, 37, 13, 18, 3, 5
2020/11/25, 141, 59, 3, 19, 3, 7
2020/11/26, 131, 48, 8, 15, 3, 5
2020/11/27, 130, 41, 2, 13, 4, 5
2020/11/28, 91, 27, 6, 11, 3, 4
2020/11/29, 71, 19, 5, 5, 2, 3
2020/11/30, 114, 39, 4, 11, 3, 5
2020/12/1, 100, 39, 6, 13, 2, 6
2020/12/2, 127, 43, 8, 9, 2, 6
2020/12/3, 162, 49, 6, 16, 4, 8
2020/12/4, 90, 22, 15, 17, 3, 8
2020/12/5, 66, 21, , 15, 1, 6
2020/12/6, 69, 14, , 10, 2, 6
2020/12/7, 76, 19, 6, 8, 3, 5
2020/12/8, 92, 27, 7, 7, 2, 5
2020/12/9, 107, 32, 6, 7, 3, 5
2020/12/10, 96, 31, 5, 6, 3, 4
2020/12/11, 139, 38, 2, 9, 2, 6
2020/12/12, 99, 27, 6, 8, 1, 4
2020/12/13, 77, 18, 2, 7, , 4
2020/12/14, 83, 28, 12, 12, 1, 4
2020/12/15, 132, 47, 6, 12, 1, 7
2020/12/16, 140, 56, 2, 16, 1, 10
2020/12/17, 166, 60, 1, 15, 1, 9
2020/12/18, 130, 44, 1, 13, 1, 8
2020/12/19, 141, 40, 2, 14, , 10
2020/12/20, 131, 39, 2, 13, 1, 8
2020/12/21, 137, 55, 1, 12, 1, 8
2020/12/22, 140, 49, 4, 12, 2, 10
2020/12/23, 75, 20, 3, 13, 2, 7
2020/12/24, 61, 15, 14, 11, 2, 8
2020/12/25, 37, 9, 18, 4, 1, 3
2020/12/26, 60, 17, 18, 7, 1, 3
2020/12/27, 74, 20, 18, 7, 2, 4
2020/12/28, 29, 10, 23, 7, 4, 4
2020/12/29, 24, 11, 25, 9, 3, 4
2020/12/30, 72, 27, 14, 17, 2, 7
2020/12/31, 125, 41, 5, 14, 3, 7
2021/1/1, 117, 43, 10, 9, 2, 6
2021/1/2, 134, 45, 4, 9, 2, 8
2021/1/3, 154, 43, 4, 9, 1, 10
2020/7/1, 30, 13, 30, 9, 1, 2
2020/7/2, 29, 13, 20, 8, 1, 2
2020/7/3, 43, 18, 37, 6, , 2
2020/7/4, 50, 15, 31, 7, 1, 3
2020/7/5, 37, 15, 22, 7, 1, 2
2020/7/6, 25, 13, 22, 5, 1, 1
2020/7/7, 20, 15, 22, 8, 1, 2
2020/7/8, 28, 14, 27, 8, 1, 2
2020/7/9, 41, 21, 32, 10, 2, 3
2020/7/10, 41, 10, 22, 4, , 2
2020/7/11, 22, 11, 22, 4, , 2
2020/7/12, 35, 12, 18, 8, , 2
2020/7/13, 30, 13, 31, 6, 1, 2
2020/7/14, 32, 16, 33, 7, 1, 2
2020/7/15, 33, 14, 21, 10, 2, 3
2020/7/16, 37, 17, 24, 8, 2, 2
2020/7/17, 47, 16, 24, 5, 1, 3
2020/7/18, 47, 15, 33, 5, 1, 3
2020/7/19, 44, 15, 33, 7, 1, 3
2020/7/20, 36, 22, 25, 10, 1, 3
2020/7/21, 52, 19, 36, 8, 1, 3
2020/7/22, 36, 18, 34, 7, 2, 2
2020/7/23, 34, 20, 41, 6, 2, 2
2020/7/24, 40, 18, 41, 5, 2, 3
2020/7/25, 40, 15, 37, 5, 1, 3
2020/7/26, 35, 18, 37, 9, 2, 3
2020/7/27, 43, 20, 30, 9, 2, 3
2020/7/28, 41, 17, 40, 9, 1, 3
2020/7/29, 40, 25, 45, 11, 1, 4
2020/7/30, 50, 24, 37, 11, 2, 3
2020/7/31, 39, 15, 29, 3, 1, 3
2020/8/1, 30, 15, 34, 6, 1, 3
2020/8/2, 38, 20, 32, 8, 2, 4
2020/8/3, 40, 18, 22, 7, 2, 4
2020/8/4, 53, 12, 21, 3, 1, 3
2020/8/5, 32, 19, 35, 7, 1, 4
2020/8/6, 48, 30, 49, 10, 1, 5
2020/8/7, 68, 33, 43, 7, 1, 5
2020/8/8, 75, 21, 37, 5, 1, 4
2020/8/9, 57, 16, 38, 6, 1, 4
2020/8/10, 50, 18, 33, 9, 1, 4
2020/8/11, 47, 19, 39, 7, 1, 3
2020/8/12, 38, 20, 45, 7, 3, 4
2020/8/13, 43, 23, 47, 6, 3, 5
2020/8/14, 50, 23, 38, 3, 2, 4
2020/8/15, 49, 16, 37, 4, 2, 3
2020/8/16, 39, 17, 29, 8, 2, 4
2020/8/17, 44, 17, 19, 13, 2, 5
2020/8/18, 46, 24, 19, 10, 2, 5
2020/8/19, 67, 29, 35, 11, 2, 3
2020/8/20, 64, 23, 36, 11, 2, 3
2020/8/21, 53, 18, 37, 6, 1, 2
2020/8/22, 44, 11, 24, 6, 2, 1
2020/8/23, 29, 18, 30, 9, 2, 2
2020/8/24, 35, 19, 26, 11, 2, 2
2020/8/25, 37, 19, 28, 8, 2, 2
2020/8/26, 36, 14, 22, 8, 2, 1
2020/8/27, 18, 16, 29, 9, 3, 1
2020/8/28, 33, 19, 30, 6, 2, 2
2020/8/29, 38, 17, 34, 7, 3, 2
2020/8/30, 44, 10, 27, 6, 2, 1
2020/8/31, 17, 7, 18, 4, 2, 1
2020/9/1, 24, 13, 18, 8, 2, 2
2020/9/2, 21, 15, 26, 9, 1, 2
2020/9/3, 34, 14, 27, 11, 1, 2
2020/9/4, 37, 12, 22, 7, 2, 3
2020/9/5, 36, 9, 16, 5, 1, 2
2020/9/6, 28, 14, 20, 8, 1, 2
2020/9/7, 38, 15, 26, 10, 1, 2
2020/9/8, 39, 18, 30, 12, 2, 3
2020/9/9, 41, 17, 9, 12, 2, 3
2020/9/10, 47, 18, 26, 8, 3, 3
2020/9/11, 50, 24, 28, 7, 2, 4
2020/9/12, 60, 21, 34, 9, 1, 4
2020/9/13, 58, 26, 29, 12, 2, 4
2020/9/14, 62, 23, 33, 7, 2, 3
2020/9/15, 66, 32, 30, 12, 1, 4
2020/9/16, 75, 24, 17, 9, 1, 3
2020/9/17, 50, 15, 22, 6, 1, 2
2020/9/18, 28, 20, 28, 7, 1, 3
2020/9/19, 44, 23, 25, 6, 3, 3
2020/9/20, 58, 29, 30, 12, 2, 4
2020/9/21, 51, 34, 35, 12, 2, 4
2020/9/22, 68, 36, 13, 13, 3, 4
2020/9/23, 71, 29, 25, 12, 3, 4
2020/9/24, 73, 20, 23, 9, 4, 3
2020/9/25, 58, 9, 22, 5, 4, 2
2020/9/26, 28, 8, 15, 5, 3, 2
2020/9/27, 20, 11, 7, 7, 4, 2
2020/9/28, 45, 17, 11, 11, 2, 4
2020/9/29, 69, 17, 5, 16, 1, 3
2020/4/1, 102, 42, 41, 16, 2, 6
2020/4/2, 88, 35, 34, 13, 2, 5
2020/4/3, 78, 28, 39, 8, 2, 5
2020/4/4, 85, 36, 43, 7, 3, 6
2020/4/5, 100, 34, 44, 13, 4, 5
2020/4/6, 81, 41, 42, 16, 1, 6
2020/4/7, 90, 39, 44, 19, 1, 7
2020/4/8, 91, 38, 48, 13, 2, 5
2020/4/9, 94, 23, 37, 6, , 3
2020/4/10, 46, 29, 44, 6, 1, 5
2020/4/11, 69, 21, 45, 7, 2, 5
2020/4/12, 54, 21, 42, 4, 1, 4
2020/4/13, 48, 17, 31, 3, , 3
2020/4/14, 28, 29, 35, 8, 2, 4
2020/4/15, 58, 28, 43, 9, 2, 4
2020/4/16, 50, 30, 38, 10, 1, 5
2020/4/17, 54, 22, 43, 5, 1, 4
2020/4/18, 46, 13, 39, 3, 1, 4
2020/4/19, 38, 18, 37, 6, , 4
2020/4/20, 47, 24, 38, 7, 1, 5
2020/4/21, 64, 24, 42, 8, 1, 5
2020/4/22, 56, , 44, 14, 1, 5
2020/4/23, 59, 29, 46, 12, 1, 5
2020/4/24, 63, 29, 36, 5, 2, 4
2020/4/25, 50, 18, 37, 5, 1, 4
2020/4/26, 35, 25, 42, 12, 1, 5
2020/4/27, 56, 29, 42, 14, 1, 6
2020/4/28, 60, 23, 40, 9, 1, 5
2020/4/29, 57, 24, 41, 7, 1, 5
2020/4/30, 72, 17, 24, 6, 2, 5
2020/5/1, 58, 14, 33, 4, 1, 5
2020/5/2, 39, 14, 32, 4, 1, 4
2020/5/3, 38, 25, 36, 11, 1, 4
2020/5/4, 63, 18, 33, 9, 1, 2
2020/5/5, 43, 19, 25, 9, 1, 2
2020/5/6, 55, 20, 31, 8, 1, 2
2020/5/7, 47, 28, 42, 12, 1, 3
2020/5/8, 101, 21, 58, , , 
2020/5/13, 41, 14, 26, 5, 1, 1
2020/5/14, 38, 20, 25, 9, 2, 2
2020/5/15, 69, 26, 38, 8, 2, 2
2020/5/16, 63, 20, 38, 8, 1, 2
2020/5/17, 57, 21, 37, 13, 2, 2
2020/5/18, 50, 22, 40, 9, 2, 1
2020/5/19, 49, 11, 33, 3, 1, 1
2020/5/20, 20, 14, 32, 4, 1, 
2020/5/21, 23, 13, 33, 5, 1, 1
2020/5/22, 37, 19, 39, 8, 1, 2
2020/5/23, 47, 12, 28, 3, 1, 1
2020/5/24, 24, 10, 18, 9, 1, 2
2020/5/25, 26, 8, 22, 5, 1, 1
2020/5/26, 28, 15, 24, 9, 1, 2
2020/5/27, 44, 18, 34, 8, , 2
2020/5/28, 45, 16, 26, 4, , 1
2020/5/29, 27, 12, 22, 6, 1, 1
2020/5/30, 29, 11, 21, 4, , 2
2020/5/31, 29, 16, 31, 5, , 2
2020/6/1, 38, 13, 31, 7, 1, 1
2020/6/2, 26, 20, 28, 6, 1, 1
2020/6/3, 36, 20, 35, 6, 2, 2
2020/6/4, 41, 10, 25, 10, 2, 2
2020/6/5, 23, 8, 25, 5, 1, 2
2020/6/6, 27, 17, 32, 5, 1, 2
2020/6/7, 42, 15, 20, 9, 1, 2
2020/6/8, 48, 15, 19, 3, , 1
2020/6/9, 43, 26, 25, 5, 1, 2
2020/6/10, 63, 18, 32, 5, 1, 2
2020/6/11, 54, 22, 31, 7, 1, 2
2020/6/12, 55, 26, 37, 4, 1, 2
2020/6/13, 56, 15, 22, 2, 1, 1
2020/6/14, 45, 13, 29, 5, 1, 1
2020/6/15, 35, 16, 26, 8, 1, 2
2020/6/16, 43, 15, 24, 9, 1, 2
2020/6/17, 49, 18, 35, 8, 1, 2
2020/6/18, 57, 18, 27, 10, 1, 3
2020/6/19, 52, 12, 19, 4, 1, 2
2020/6/20, 36, 12, 17, 4, 1, 2
2020/6/21, 39, 13, 21, 5, , 2
2020/6/22, 41, 12, 30, 3, , 1
2020/6/23, 21, 18, 19, 8, , 2
2020/6/24, 46, 16, 30, 5, , 2
2020/6/25, 52, 17, 29, 6, , 2
2020/6/26, 42, 16, 33, 7, , 2
2020/6/27, 54, 12, 37, 7, 1, 2
2020/6/28, 36, 13, 27, 7, 1, 2
2020/6/29, 42, 15, 30, 7, 1, 2
2020/6/30, 25, 15, 32, 10, 1, 2
2020/1/2, 122, 46, 22, 23, 6, 10
2020/1/3, 157, 68, 24, 6, 3, 1
2020/1/4, 40, 14, 26, 6, 1, 1
2020/1/5, 36, 15, 15, 14, 3, 4
2020/1/6, 102, 40, 8, 21, 3, 5
2020/1/7, 111, 50, 13, 19, 5, 5
2020/1/8, 107, 39, 3, 16, 2, 4
2020/1/9, 100, 37, 9, 19, 7, 6
2020/1/10, 119, 47, 13, 10, 3, 2
2020/1/11, 63, 20, 17, 12, 3, 3
2020/1/12, 66, 21, 10, 18, 3, 4
2020/1/13, 78, 31, 2, 20, 3, 11
2020/1/14, 161, 72, 4, 21, 4, 10
2020/1/15, 146, 72, 2, 20, 3, 11
2020/1/16, 147, 63, 3, 17, 3, 10
2020/1/17, 142, 58, 5, 17, 5, 8
2020/1/18, 134, 59, 14, 9, 4, 4
2020/1/19, 112, 44, 18, 12, 2, 1
2020/1/20, 76, 32, 20, 12, 3, 2
2020/1/21, 79, 32, 13, 13, 5, 3
2020/1/22, 84, 35, 16, 20, 2, 3
2020/1/23, 74, 36, 17, 19, 5, 8
2020/1/24, 134, 58, 13, 14, 6, 4
2020/1/25, 110, 46, 9, 14, 7, 5
2020/1/26, 148, 62, 6, 20, 8, 8
2020/1/27, 143, 61, 19, 19, 5, 9
2020/1/28, 99, 55, 25, 8, 5, 1
2020/1/29, 30, 14, 22, 10, 4, 1
2020/1/30, 43, 15, 20, 15, 5, 1
2020/1/31, 36, 15, 24, 12, 5, 1
2020/2/1, 29, 13, 27, 6, 4, 
2020/2/2, 22, 8, 18, 13, 4, 1
2020/2/3, 40, 13, 25, 9, 4, 1
2020/2/4, 29, 11, 24, 5, 2, 1
2020/2/5, 26, 12, 13, 14, 5, 2
2020/2/6, 80, 35, 23, 13, 2, 2
2020/2/7, 51, 23, 17, 20, 3, 5
2020/2/8, 100, 52, 1, 12, 3, 12
2020/2/9, 176, 55, , , , 
2020/2/24, 60, 19, 20, 16, 4, 3
2020/2/25, 37, 15, 25, 14, 4, 2
2020/2/26, 32, 15, 23, 14, 4, 2
2020/2/27, 49, 20, 20, 13, 4, 4
2020/2/28, 71, 29, 27, 7, 3, 2
2020/2/29, 41, 18, 26, 10, 3, 2
2020/3/1, 43, 18, 21, 16, 6, 3
2020/3/2, 50, 20, 15, 16, 4, 3
2020/3/3, 44, 17, 18, 14, 1, 2
2020/3/4, 51, 23, 33, 14, 2, 4
2020/3/5, 88, 44, 19, 19, 3, 4
2020/3/6, 66, 29, 19, 11, 1, 3
2020/3/7, 45, 17, 24, 10, , 3
2020/3/8, 67, 29, 30, 17, , 7
2020/3/9, 106, 48, 25, 17, 3, 6
2020/3/10, 87, 42, 25, 10, 1, 2
2020/3/11, 22, 10, 27, 10, 1, 3
2020/3/12, 31, 16, 27, 9, 1, 2
2020/3/13, 24, 12, 33, 4, , 2
2020/3/14, 27, 14, 35, 5, 3, 3
2020/3/15, 56, 24, 29, 15, , 4
2020/3/16, 69, 31, 32, 18, 3, 6
2020/3/17, 96, 44, 35, 19, 2, 6
2020/3/18, 113, 59, 38, 13, 2, 6
2020/3/19, 103, 47, 23, 10, 2, 3
2020/3/20, 85, 36, 27, 1, , 2
2020/3/21, 33, 12, 29, 1, , 2
2020/3/22, 29, 13, 34, 2, , 3
2020/3/23, 51, 22, 35, 4, 2, 3
2020/3/24, 58, 22, 38, 5, 3, 3
2020/3/25, 67, 29, 37, 8, 5, 4
2020/3/26, 78, 34, 43, 8, 4, 4
2020/3/27, 92, 41, 45, 14, 3, 5
2020/3/28, 131, 53, 37, 7, 4, 6
2020/3/29, 135, 54, 29, 5, , 3
2020/3/30, 28, 15, 28, 10, 3, 5
2020/3/31, 96, 40, 35, 13, 3, 5
2019/10/1, 27, 19, 15, 16, 2, 3
2019/10/2, 30, 17, 18, 13, 1, 2
2019/10/3, 47, 23, 15, 13, 2, 3
2019/10/4, 59, 17, 19, 5, 2, 2
2019/10/5, 48, 15, 21, 5, 1, 2
2019/10/6, 42, 28, 24, 9, , 4
2019/10/7, 68, 32, 19, 15, 1, 5
2019/10/8, 82, 18, 10, 14, 1, 3
