date, pm25, pm10, o3, no2, so2, co
2014/5/31, 64, 14, , 5, 1, 
2014/6/1, 37, 15, , 9, 2, 
2014/6/2, 53, 11, 14, 11, 2, 
2014/6/3, 42, 19, 26, 11, 2, 
2014/6/4, 55, 21, 41, 12, 1, 
2014/6/5, 66, 19, 31, 11, 2, 
2014/6/6, 60, 25, 46, 7, 1, 
2014/6/7, 65, 32, 52, 12, 7, 
2014/6/8, 83, 34, 45, 18, 1, 
2014/6/9, 73, 38, 46, 20, 2, 
2014/6/10, 81, 23, 43, 12, , 
2014/6/11, 54, 31, 28, 13, 1, 
2014/6/12, 75, 18, 30, 11, 1, 
2014/6/13, 50, 10, 24, 7, , 
2014/6/14, 38, 20, 15, 6, , 
2014/6/15, 60, 20, 36, 12, , 
2014/6/16, 56, 21, 38, 14, 1, 
2014/6/17, 112, 25, 34, 18, , 
2014/6/18, 71, 19, 44, 10, 1, 
2014/6/19, 62, 13, 22, 6, 1, 
2014/6/20, 35, 12, 25, 5, , 
2014/6/21, 40, 11, 24, 7, , 
2014/6/22, 42, 16, 32, 10, 1, 
2014/6/23, 39, 22, 56, 14, 8, 
2014/6/24, 51, 24, 34, 10, , 
2014/6/25, 68, 10, 21, 8, , 
2014/6/26, 29, 16, 33, 10, , 
2014/6/27, 48, 16, 39, 12, 1, 
2014/6/28, 56, 15, 39, 7, , 
2014/6/29, 52, 8, 16, 11, , 
2014/6/30, 21, 17, 28, 11, , 
2014/1/1, 153, 97, 9, 18, 8, 
2014/1/2, 178, 114, 12, 30, 9, 
2014/1/3, 196, 100, 9, 22, 9, 
2014/1/4, 190, 56, 12, 20, 9, 
2014/1/5, 106, 36, 19, 13, 5, 
2014/1/6, 79, 98, 9, 23, 8, 
2014/1/7, 174, 79, 6, 13, 8, 
2014/1/8, 157, 74, 9, 22, 8, 
2014/1/9, 146, 22, 19, 9, 5, 
2014/1/10, 53, 24, 22, 11, 4, 
2014/1/11, 53, 9, 26, 4, 3, 
2014/1/12, 28, 37, 22, 13, 7, 
2014/1/13, 73, 82, 5, 17, 7, 
2014/1/14, 164, 65, 4, 14, 6, 
2014/1/15, 134, 52, 11, 16, 9, 
2014/1/16, 117, 89, 4, 23, 8, 
2014/1/17, 162, , , , , 
2014/1/20, 39, 25, 8, 7, 5, 
2014/1/21, 58, 33, 10, 8, 5, 
2014/1/22, 80, 55, 11, 11, 8, 
2014/1/23, 126, 35, 21, 5, 3, 
2014/1/24, 90, , , , , 
2014/1/27, 143, 32, 20, 6, 11, 
2014/1/28, 75, 34, 19, 7, 10, 
2014/1/29, 74, 38, 23, 7, 8, 
2014/1/30, 78, 49, 26, 12, 8, 
2014/1/31, 106, 49, 26, 12, 8, 
2014/2/1, 104, 50, 22, 18, 7, 
2014/2/2, 116, 79, 21, 22, 8, 
2014/2/3, 160, 118, 18, 38, 13, 
2014/2/4, 198, 95, 26, 26, 11, 
2014/2/5, 170, 76, 10, 29, 13, 
2014/2/6, 156, 86, 15, 28, 8, 
2014/2/7, 155, 79, 10, 21, 11, 
2014/2/8, 161, 55, 17, 15, 7, 
2014/2/9, 122, 25, 22, 14, 5, 
2014/2/10, 61, 35, 16, 18, 6, 
2014/2/11, 81, 55, 4, 19, 7, 
2014/2/12, 130, 68, 7, 21, 9, 
2014/2/13, 157, 51, 12, 21, 7, 
2014/2/14, 110, 47, 24, 16, 4, 
2014/2/15, 108, 46, 20, 15, 7, 
2014/2/16, 112, 44, 21, 20, 7, 
2014/2/17, 80, 70, 18, 22, 6, 
2014/2/18, 140, 94, 4, 23, 11, 
2014/2/19, 184, 64, 31, 18, 9, 
2014/2/20, 127, 81, 13, 20, 7, 
2014/2/21, 150, 71, 4, 18, 12, 
2014/2/22, 155, 76, 24, 15, 11, 
2014/2/23, 162, 55, 15, 9, 5, 
2014/2/24, 125, 37, 11, 8, 2, 
2014/2/25, 103, 62, 19, 11, 4, 
2014/2/26, 147, , 2, 10, 4, 
2014/2/27, 172, , , , , 
2014/3/3, 123, 32, 12, 6, 3, 
2014/3/4, 80, 40, 9, 7, 2, 
2014/3/5, 91, 38, 12, 10, 2, 
2014/3/6, 89, 50, 16, 10, 5, 
2014/3/7, 118, 35, 18, 8, 4, 
2014/3/8, 84, 50, 32, 10, 5, 
2014/3/9, 125, 44, 33, 10, 3, 
2014/3/10, 105, 93, 26, 26, 17, 
2014/3/11, 161, 83, 23, 24, 13, 
2014/3/12, 161, 86, 27, 27, 10, 
2014/3/13, 155, 80, 27, 28, 14, 
2014/3/14, 156, 49, 25, 13, 5, 
2014/3/15, 103, 10, 25, 4, 3, 
2014/3/16, 36, 17, 23, 7, 3, 
2014/3/17, 42, 31, 24, 13, 4, 
2014/3/18, 73, 17, 18, 9, 3, 
2014/3/19, 50, 34, 30, 14, 3, 
2014/3/20, 71, 40, 34, 22, 4, 
2014/3/21, 89, 36, 38, 19, 4, 
2014/3/22, 69, 27, 29, 15, 3, 
2014/3/23, 65, 22, 16, 12, 5, 
2014/3/24, 66, 31, 26, 13, 4, 
2014/3/25, 60, 53, 31, 11, 5, 
2014/3/26, 115, 37, 31, 8, 3, 
2014/3/27, 97, 50, 24, 12, 4, 
2014/3/28, 98, 66, 39, 15, 7, 
2014/3/29, 136, 59, 41, 16, 6, 
2014/3/30, 114, 65, 29, 28, 10, 
2014/3/31, 119, 57, 34, 16, 8, 
2024/12/31, , 36, 32, 9, 2, 
2024/1/6, , 12, 25, 4, 1, 
2024/1/17, , 26, 19, 24, 3, 
2024/2/29, , 56, 9, 9, 1, 
2023/6/1, , 23, 33, 9, 2, 
2022/7/1, , 18, 21, 6, 1, 
2022/7/2, , 15, 45, 5, 1, 
2022/7/3, , 15, 45, 5, 1, 
2022/7/4, , 17, 52, 13, 1, 
2022/7/5, , 22, 25, 14, 1, 
2022/7/6, , 18, 34, 8, 1, 
2022/7/7, , 17, 33, 12, 1, 
2022/7/8, , 14, 16, 12, 1, 
2022/7/9, , 14, 26, 7, 1, 
2022/7/10, , 11, 19, 6, 2, 
2022/7/11, , 10, 17, 8, 1, 
2022/7/12, , 11, 18, 8, 1, 
2022/7/13, , 13, 29, 9, 2, 
2022/7/14, , 20, 42, 18, 2, 
2022/7/15, , 16, 31, 8, 1, 
2022/7/16, , 14, 34, 9, 1, 
2022/7/17, , 10, 31, 8, , 
2022/7/18, , 15, 45, 14, 1, 
2022/7/19, , 21, 48, 18, 1, 
2022/7/20, , 25, 68, 16, 2, 
2022/7/21, , 25, 50, 12, 1, 
2022/7/22, , 29, 80, 18, 2, 
2022/7/23, , 24, 59, 13, 1, 
2022/7/24, , 18, 45, 8, 1, 
2022/7/25, , 19, 55, 12, 3, 
2022/7/26, , 22, 30, 15, 3, 
2022/7/27, , 19, 36, 10, 2, 
2022/7/28, , 17, 44, 7, 2, 
2022/7/29, , 20, 47, 6, 2, 
2022/7/30, , 12, 29, 7, 2, 
2022/7/31, , 7, 20, 5, 2, 
2022/8/1, , 17, 40, 9, 2, 
2022/8/2, , 20, 35, 11, 2, 
2022/8/3, , 23, 48, 11, 1, 
2022/8/4, , 22, 51, 11, 1, 
2022/8/5, , 25, 77, 14, 2, 
2022/8/6, , 20, 29, 13, 1, 
2022/8/7, , 12, 31, 7, 1, 
2022/8/8, , 15, 30, 9, 1, 
2022/8/9, , 19, 35, 8, 1, 
2022/8/10, , 19, 36, 10, 1, 
2022/8/11, , 16, 26, 11, 1, 
2022/8/12, , 16, 40, 8, 1, 
2022/8/13, , 14, 27, 5, 2, 
2022/8/14, , 10, 32, 4, 2, 
2022/8/15, , 18, 34, 7, 3, 
2022/8/16, , 19, 33, 16, 3, 
2022/8/17, , 29, 45, 13, 3, 
2022/8/18, , 23, 46, 10, 2, 
2022/8/19, , 26, 57, 9, 2, 
2022/8/20, , 21, 40, 11, 2, 
2022/8/21, , 15, 24, 6, 2, 
2022/8/22, , 15, 14, 8, 1, 
2022/8/23, , 14, 36, 11, 1, 
2022/5/14, , 24, 35, 12, 1, 
2022/5/15, , 21, 43, 14, 1, 
2022/5/16, , 21, 33, 8, 1, 
2022/5/17, , 19, 31, 8, , 
2022/5/18, , 26, 42, 19, , 
2022/5/19, , 24, 37, 19, 1, 
2022/5/20, , 18, 35, 8, 3, 
2022/5/21, , 10, 29, 4, 3, 
2022/5/22, , 14, 34, 9, 2, 
2022/5/23, , 21, 21, 13, 2, 
2022/5/24, , 20, 13, 14, 1, 
2022/5/25, , 16, 33, 10, 1, 
2022/5/26, , 13, 25, 10, 1, 
2022/5/27, , 12, 26, 7, 1, 
2022/5/28, , 10, 35, 6, 2, 
2022/5/29, , 16, 33, 9, 2, 
2022/5/30, , 23, 38, 11, 1, 
2022/5/31, , 17, 39, 16, 2, 
2022/6/1, , 15, 39, 12, 1, 
2022/6/2, , 19, 45, 11, 1, 
2022/6/3, , 20, 25, 9, 1, 
2022/6/4, , 18, 47, 5, 1, 
2022/6/5, , 20, 41, 10, 1, 
2022/6/6, , 19, 41, 10, 2, 
2022/6/7, , 16, 18, 8, 3, 
2022/6/8, , 21, 23, 12, 3, 
2022/6/9, , 21, 22, 13, 2, 
2022/6/10, , 17, 36, 9, 1, 
2022/6/11, , 17, 39, 11, 2, 
2022/6/12, , 18, 31, 13, 2, 
2022/6/13, , 16, 31, 11, 2, 
2022/6/14, , 20, 44, 10, 2, 
2022/6/15, , 18, 42, 9, 2, 
2022/6/16, , 20, 28, 9, 2, 
2022/6/17, , 17, 37, 11, 2, 
2022/6/18, , 18, 33, 12, 2, 
2022/6/19, , 19, 43, 15, 4, 
2022/6/20, , 14, 27, 6, 3, 
2022/6/21, , 16, 34, 10, 3, 
2022/6/22, , 24, 36, 18, 3, 
2022/6/23, , 14, 34, 5, 6, 
2022/6/24, , 19, 40, 6, 6, 
2022/6/25, , 19, 48, 7, 6, 
2022/6/26, , 22, 43, 7, 5, 
2022/6/27, , 27, 28, 17, 2, 
2022/6/28, , 27, 54, 13, 2, 
2022/6/29, , 38, 54, 11, 2, 
2022/6/30, , 34, 64, 14, 2, 
2022/3/26, , 18, 31, 13, , 
2021/10/4, , 33, 28, 13, 4, 
2021/10/5, , 27, 6, 18, 3, 
2021/10/6, , 39, 20, 8, 2, 
2021/10/7, , 43, 23, 7, 2, 
2021/10/8, , 32, 24, 7, 2, 
2021/10/9, , 43, 24, 10, 3, 
2021/10/10, , 58, 15, 19, 5, 
2021/10/11, , 31, 15, 14, 4, 
2021/10/12, , 17, 15, 13, 3, 
2021/10/13, , 24, 17, 15, 3, 
2021/10/14, , 14, 17, 14, 3, 
2021/10/15, , 21, 18, 11, 4, 
2021/10/16, , 27, 23, 13, 3, 
2021/10/17, , 33, 6, 16, 3, 
2021/10/18, , 27, 16, 17, 3, 
2021/10/19, , 17, 17, 19, 4, 
2021/10/20, , 23, 27, 13, 5, 
2021/10/21, , 12, 25, 6, 4, 
2021/10/22, , 15, 22, 6, 3, 
2021/10/23, , 22, 21, 11, 2, 
2021/10/24, , 42, 10, 20, 3, 
2021/10/25, , 45, 10, 24, 4, 
2021/10/26, , 43, 14, 21, 3, 
2021/10/27, , 51, 9, 25, 3, 
2021/10/28, , 57, 9, 25, 4, 
2021/10/29, , 34, 26, 15, 5, 9
2021/12/25, , 49, 15, 15, 2, 7
2020/7/22, , 25, 34, 12, , 6
2020/8/18, , 22, 19, 12, , 6
2020/8/19, , 27, 35, 19, , 5
2020/8/20, , 24, 36, 19, , 6
2020/3/31, , 45, 35, 16, 3, 6
2019/12/31, , 28, 22, 9, 2, 
2020/2/10, , 9, 27, 9, 2, 
2020/2/11, , 9, 28, 8, 2, 
2020/2/12, , 15, 25, 13, 2, 
2020/2/13, , 22, 21, 17, 2, 
2020/2/14, , 30, 24, 16, 2, 
2020/2/15, , 39, 26, 21, 1, 
2020/2/16, , 41, 16, 31, 4, 
2020/2/17, , 22, 24, 15, 2, 
2020/2/18, , 15, 24, 16, 1, 
2020/2/19, , 25, 19, 15, 1, 
2020/2/20, , 19, 20, 17, 1, 
2020/2/21, , 20, 30, 12, 1, 
2020/2/22, , 5, 31, 7, 1, 
2020/2/23, , 19, 30, 13, 1, 7
2018/12/31, , 18, 20, 8, 3, 6
2018/9/30, , 35, 18, 18, 3, 8
2018/9/9, , 33, 42, 23, 2, 7
2018/1/1, , 36, 14, 8, 4, 
2017/9/9, , 26, 6, 25, , 
2017/9/24, , 16, 20, 6, , 
2016/1/1, , 45, 12, 4, 4, 
2015/7/29, , 27, 2, 30, 1, 
2015/4/12, , 29, 28, 6, 3, 
2014/12/31, , 56, 14, 10, 8, 
2015/1/7, , 55, 13, 22, 10, 
2015/1/11, , 14, 24, 10, 3, 
2015/1/22, , 30, 2, 9, 3, 
2015/1/23, , 29, 11, 9, 2, 
2015/1/24, , 41, 9, 11, 6, 
2015/1/25, , 60, 6, 21, 11, 
2015/1/30, , 22, 18, 13, 3, 
2015/1/31, , 48, 25, 22, 7, 
2015/2/1, , 111, 43, 26, 28, 
2015/2/4, , 47, 13, 13, 3, 
2015/2/5, , 26, 23, 5, 1, 
2015/2/6, , 46, 24, 12, 7, 
2015/2/7, , 15, 28, 5, 2, 
2015/2/8, , 34, 18, 16, 6, 
2015/2/9, , 43, 9, 18, 4, 
2015/2/10, , 48, 9, 18, 6, 
2015/2/11, , 49, 20, 21, 6, 
2015/2/12, , 84, 9, 33, 5, 
2015/2/13, , 75, 21, 24, 4, 
2015/2/14, , 79, 29, 14, 6, 
2015/2/15, , 28, 23, 4, 2, 
2015/2/16, , 40, 29, 13, 4, 
2015/2/17, , 82, 13, 23, 11, 
2015/2/18, , 69, 17, 19, 9, 
2015/2/19, , 92, 23, 30, 14, 
2015/2/20, , 69, 24, 27, 5, 
2015/2/23, , 34, 16, 15, 3, 
2015/2/24, , 37, 14, 15, 2, 
2015/2/25, , 48, 10, 19, 3, 
2015/2/26, , 52, 13, 17, 5, 
2015/2/27, , 70, 7, 17, 10, 
2015/3/2, , 25, 22, 16, 3, 
2015/3/3, , 33, 25, 18, 4, 
2015/3/4, , 45, 19, 18, 5, 
2015/3/8, , 71, , 25, 8, 
2015/3/9, , 79, 28, 26, 10, 
2015/3/10, , 74, 9, 19, 6, 
2015/3/11, , 26, 23, 9, 1, 
2015/3/12, , 16, 14, 10, , 
2015/3/13, , 22, 17, 7, 1, 
2015/3/14, , 32, 25, 4, 1, 
2015/3/15, , 46, 30, 5, 2, 
2015/3/16, , 43, 36, 6, 2, 
2015/3/17, , 41, 37, 10, 4, 
2015/3/18, , 48, 32, 10, 2, 
2015/3/19, , 74, 26, 25, 6, 
2015/3/20, , 70, 42, 24, 5, 
2015/3/21, , 41, 21, 11, 4, 
2015/3/22, , 55, 3, 13, 2, 
2014/10/5, , 52, 8, 11, 2, 
2014/10/19, , 21, 16, 13, 1, 
2014/11/11, , 48, 8, 13, , 
2014/8/17, , 11, 27, 15, 1, 
2014/9/2, , 26, 20, 7, 1, 
2014/5/11, , 14, 18, 10, 2, 
2013/12/31, , 78, 7, 11, 5, 
2014/1/19, , 10, 4, 5, 2, 
2014/1/26, , 58, 21, 13, 11, 
2014/3/2, , 33, 22, 6, 3, 
2015/2/22, , , 24, , , 
2015/2/28, , , 10, 8, 3, 
2015/3/1, , , 18, , , 
2015/3/5, , , 2, 19, 6, 
2014/10/17, , , 9, 12, 2, 
2014/10/18, , , 22, 9, 2, 
2018/9/8, , , , , , 5
